id,lat,long,id_2,lat_2,long_2,id_total,type
"39","47.0224387800","-123.5006580000","38","46.7104448000","-123.8730830000","3938","2"
"39","47.0224387800","-123.5006580000","35","47.0772485300","-123.9686490000","3935","2"
"39","47.0224387800","-123.5006580000","34","47.3850263800","-124.0754580000","3934","2"
"39","47.0224387800","-123.5006580000","32","47.9401508000","-123.7297350000","3932","2"
"39","47.0224387800","-123.5006580000","31","47.8263151600","-122.9132100000","3931","2"
"39","47.0224387800","-123.5006580000","30","46.8453611100","-122.7796990000","3930","2"
"39","47.0224387800","-123.5006580000","29","47.1531389600","-122.2906270000","3929","2"
"39","47.0224387800","-123.5006580000","28","47.4552952900","-122.1866290000","3928","2"
"39","47.0224387800","-123.5006580000","27","47.6295622000","-122.2540880000","3927","2"
"39","47.0224387800","-123.5006580000","26","47.1728142600","-121.6132350000","3926","2"
"39","47.0224387800","-123.5006580000","25","47.5874008500","-121.4825350000","3925","2"
"39","47.0224387800","-123.5006580000","24","47.8502065900","-121.9210130000","3924","2"
"39","47.0224387800","-123.5006580000","23","48.6554883500","-122.5674870000","3923","2"
"39","47.0224387800","-123.5006580000","22","48.3139814300","-122.0222000000","3922","2"
"39","47.0224387800","-123.5006580000","21","48.5079236300","-122.3594910000","3921","2"
"39","47.0224387800","-123.5006580000","20","48.7974315600","-121.9870660000","3920","2"
"39","47.0224387800","-123.5006580000","19","48.9196994700","-122.6644580000","3919","2"
"39","47.0224387800","-123.5006580000","18","49.1979643700","-122.1332250000","3918","2"
"39","47.0224387800","-123.5006580000","14","46.9711424700","-119.8572150000","3914","3"
"39","47.0224387800","-123.5006580000","11","48.0701482900","-119.0224200000","3911","3"
"39","47.0224387800","-123.5006580000","10","48.1263634200","-116.1751240000","3910","2"
"39","47.0224387800","-123.5006580000","9","46.1799145000","-112.9652400000","399","2"
"40","47.2936767900","-123.1816370000","100","49.7935887700","-124.9183430000","40100","2"
"40","47.2936767900","-123.1816370000","98","50.1222464700","-125.0564740000","4098","2"
"40","47.2936767900","-123.1816370000","97","50.4604304800","-124.1467120000","4097","2"
"40","47.2936767900","-123.1816370000","96","50.9129302100","-122.3986340000","4096","2"
"40","47.2936767900","-123.1816370000","95","50.7462197800","-121.4269500000","4095","2"
"40","47.2936767900","-123.1816370000","94","48.6571158800","-123.5175320000","4094","2"
"40","47.2936767900","-123.1816370000","93","49.4382733100","-124.2224790000","4093","2"
"40","47.2936767900","-123.1816370000","92","49.8764835700","-123.4365590000","4092","2"
"40","47.2936767900","-123.1816370000","89","49.6359785200","-117.9795440000","4089","2"
"40","47.2936767900","-123.1816370000","88","48.9870156000","-119.3551630000","4088","2"
"40","47.2936767900","-123.1816370000","86","48.7950688200","-124.0395790000","4086","2"
"40","47.2936767900","-123.1816370000","85","48.4248857400","-117.7738870000","4085","2"
"40","47.2936767900","-123.1816370000","84","47.7622123300","-117.8607200000","4084","2"
"40","47.2936767900","-123.1816370000","83","47.3828889300","-116.5125230000","4083","2"
"40","47.2936767900","-123.1816370000","81","47.3143365100","-120.6896500000","4081","2"
"40","47.2936767900","-123.1816370000","57","44.7756118200","-123.8522020000","4057","2"
"40","47.2936767900","-123.1816370000","56","45.1914965100","-123.7448030000","4056","2"
"40","47.2936767900","-123.1816370000","41","46.2396430700","-122.0994960000","4041","2"
"40","47.2936767900","-123.1816370000","40","47.2936767900","-123.1816370000","4040","3"
"40","47.2936767900","-123.1816370000","39","47.0224387800","-123.5006580000","4039","2"
"40","47.2936767900","-123.1816370000","38","46.7104448000","-123.8730830000","4038","2"
"40","47.2936767900","-123.1816370000","35","47.0772485300","-123.9686490000","4035","2"
"40","47.2936767900","-123.1816370000","34","47.3850263800","-124.0754580000","4034","2"
"40","47.2936767900","-123.1816370000","32","47.9401508000","-123.7297350000","4032","2"
"40","47.2936767900","-123.1816370000","31","47.8263151600","-122.9132100000","4031","3"
"40","47.2936767900","-123.1816370000","30","46.8453611100","-122.7796990000","4030","2"
"40","47.2936767900","-123.1816370000","29","47.1531389600","-122.2906270000","4029","2"
"40","47.2936767900","-123.1816370000","28","47.4552952900","-122.1866290000","4028","2"
"40","47.2936767900","-123.1816370000","27","47.6295622000","-122.2540880000","4027","2"
"40","47.2936767900","-123.1816370000","26","47.1728142600","-121.6132350000","4026","2"
"40","47.2936767900","-123.1816370000","25","47.5874008500","-121.4825350000","4025","2"
"40","47.2936767900","-123.1816370000","24","47.8502065900","-121.9210130000","4024","2"
"40","47.2936767900","-123.1816370000","23","48.6554883500","-122.5674870000","4023","2"
"40","47.2936767900","-123.1816370000","22","48.3139814300","-122.0222000000","4022","2"
"40","47.2936767900","-123.1816370000","21","48.5079236300","-122.3594910000","4021","2"
"40","47.2936767900","-123.1816370000","20","48.7974315600","-121.9870660000","4020","2"
"40","47.2936767900","-123.1816370000","19","48.9196994700","-122.6644580000","4019","2"
"40","47.2936767900","-123.1816370000","18","49.1979643700","-122.1332250000","4018","2"
"40","47.2936767900","-123.1816370000","14","46.9711424700","-119.8572150000","4014","2"
"40","47.2936767900","-123.1816370000","11","48.0701482900","-119.0224200000","4011","2"
"40","47.2936767900","-123.1816370000","10","48.1263634200","-116.1751240000","4010","2"
"40","47.2936767900","-123.1816370000","9","46.1799145000","-112.9652400000","409","2"
"41","46.2396430700","-122.0994960000","100","49.7935887700","-124.9183430000","41100","2"
"41","46.2396430700","-122.0994960000","98","50.1222464700","-125.0564740000","4198","2"
"41","46.2396430700","-122.0994960000","97","50.4604304800","-124.1467120000","4197","2"
"41","46.2396430700","-122.0994960000","96","50.9129302100","-122.3986340000","4196","2"
"41","46.2396430700","-122.0994960000","95","50.7462197800","-121.4269500000","4195","2"
"41","46.2396430700","-122.0994960000","94","48.6571158800","-123.5175320000","4194","2"
"41","46.2396430700","-122.0994960000","93","49.4382733100","-124.2224790000","4193","2"
"41","46.2396430700","-122.0994960000","92","49.8764835700","-123.4365590000","4192","2"
"41","46.2396430700","-122.0994960000","89","49.6359785200","-117.9795440000","4189","2"
"41","46.2396430700","-122.0994960000","88","48.9870156000","-119.3551630000","4188","2"
"41","46.2396430700","-122.0994960000","86","48.7950688200","-124.0395790000","4186","2"
"41","46.2396430700","-122.0994960000","85","48.4248857400","-117.7738870000","4185","2"
"41","46.2396430700","-122.0994960000","84","47.7622123300","-117.8607200000","4184","2"
"41","46.2396430700","-122.0994960000","83","47.3828889300","-116.5125230000","4183","2"
"41","46.2396430700","-122.0994960000","81","47.3143365100","-120.6896500000","4181","2"
"41","46.2396430700","-122.0994960000","57","44.7756118200","-123.8522020000","4157","2"
"41","46.2396430700","-122.0994960000","56","45.1914965100","-123.7448030000","4156","2"
"41","46.2396430700","-122.0994960000","41","46.2396430700","-122.0994960000","4141","3"
"41","46.2396430700","-122.0994960000","40","47.2936767900","-123.1816370000","4140","2"
"41","46.2396430700","-122.0994960000","39","47.0224387800","-123.5006580000","4139","2"
"41","46.2396430700","-122.0994960000","38","46.7104448000","-123.8730830000","4138","2"
"41","46.2396430700","-122.0994960000","35","47.0772485300","-123.9686490000","4135","2"
"41","46.2396430700","-122.0994960000","34","47.3850263800","-124.0754580000","4134","3"
"41","46.2396430700","-122.0994960000","32","47.9401508000","-123.7297350000","4132","2"
"41","46.2396430700","-122.0994960000","31","47.8263151600","-122.9132100000","4131","2"
"41","46.2396430700","-122.0994960000","30","46.8453611100","-122.7796990000","4130","2"
"41","46.2396430700","-122.0994960000","29","47.1531389600","-122.2906270000","4129","2"
"41","46.2396430700","-122.0994960000","28","47.4552952900","-122.1866290000","4128","2"
"41","46.2396430700","-122.0994960000","27","47.6295622000","-122.2540880000","4127","2"
"41","46.2396430700","-122.0994960000","26","47.1728142600","-121.6132350000","4126","2"
"41","46.2396430700","-122.0994960000","25","47.5874008500","-121.4825350000","4125","2"
"41","46.2396430700","-122.0994960000","24","47.8502065900","-121.9210130000","4124","2"
"41","46.2396430700","-122.0994960000","23","48.6554883500","-122.5674870000","4123","2"
"41","46.2396430700","-122.0994960000","22","48.3139814300","-122.0222000000","4122","2"
"41","46.2396430700","-122.0994960000","21","48.5079236300","-122.3594910000","4121","2"
"41","46.2396430700","-122.0994960000","20","48.7974315600","-121.9870660000","4120","2"
"41","46.2396430700","-122.0994960000","19","48.9196994700","-122.6644580000","4119","2"
"41","46.2396430700","-122.0994960000","18","49.1979643700","-122.1332250000","4118","2"
"41","46.2396430700","-122.0994960000","14","46.9711424700","-119.8572150000","4114","2"
"41","46.2396430700","-122.0994960000","11","48.0701482900","-119.0224200000","4111","2"
"41","46.2396430700","-122.0994960000","10","48.1263634200","-116.1751240000","4110","2"
"41","46.2396430700","-122.0994960000","9","46.1799145000","-112.9652400000","419","2"
"42","46.1412665900","-123.9236770000","80","45.7986915700","-121.7021540000","4280","2"
"42","46.1412665900","-123.9236770000","79","45.7767838600","-121.0544800000","4279","2"
"42","46.1412665900","-123.9236770000","78","45.4634211200","-121.1969380000","4278","2"
"42","46.1412665900","-123.9236770000","52","44.6385069700","-122.1406760000","4252","2"
"42","46.1412665900","-123.9236770000","51","45.3263162700","-122.9016080000","4251","2"
"42","46.1412665900","-123.9236770000","50","46.1256132200","-123.2365730000","4250","3"
"42","46.1412665900","-123.9236770000","49","45.7604816100","-123.8453470000","4249","3"
"42","46.1412665900","-123.9236770000","48","45.1069485200","-122.5085740000","4248","2"
"42","46.1412665900","-123.9236770000","47","45.5730257200","-121.8555490000","4247","2"
"42","46.1412665900","-123.9236770000","46","45.2966102200","-122.1155410000","4246","2"
"42","46.1412665900","-123.9236770000","45","45.7407337800","-122.2048990000","4245","2"
"42","46.1412665900","-123.9236770000","44","45.9754319500","-122.6560260000","4244","2"
"42","46.1412665900","-123.9236770000","42","46.1412665900","-123.9236770000","4242","3"
"43","48.0764725000","-124.5532870000","99","50.9986670000","-125.8900270000","4399","2"
"43","48.0764725000","-124.5532870000","87","48.6396833300","-124.7433830000","4387","2"
"43","48.0764725000","-124.5532870000","43","48.0764725000","-124.5532870000","4343","3"
"44","45.9754319500","-122.6560260000","80","45.7986915700","-121.7021540000","4480","2"
"44","45.9754319500","-122.6560260000","79","45.7767838600","-121.0544800000","4479","2"
"44","45.9754319500","-122.6560260000","78","45.4634211200","-121.1969380000","4478","2"
"44","45.9754319500","-122.6560260000","52","44.6385069700","-122.1406760000","4452","3"
"44","45.9754319500","-122.6560260000","51","45.3263162700","-122.9016080000","4451","3"
"44","45.9754319500","-122.6560260000","50","46.1256132200","-123.2365730000","4450","2"
"44","45.9754319500","-122.6560260000","49","45.7604816100","-123.8453470000","4449","2"
"44","45.9754319500","-122.6560260000","48","45.1069485200","-122.5085740000","4448","3"
"44","45.9754319500","-122.6560260000","47","45.5730257200","-121.8555490000","4447","2"
"44","45.9754319500","-122.6560260000","46","45.2966102200","-122.1155410000","4446","3"
"44","45.9754319500","-122.6560260000","45","45.7407337800","-122.2048990000","4445","3"
"44","45.9754319500","-122.6560260000","44","45.9754319500","-122.6560260000","4444","3"
"44","45.9754319500","-122.6560260000","42","46.1412665900","-123.9236770000","4442","2"
"45","45.7407337800","-122.2048990000","80","45.7986915700","-121.7021540000","4580","2"
"45","45.7407337800","-122.2048990000","79","45.7767838600","-121.0544800000","4579","2"
"45","45.7407337800","-122.2048990000","78","45.4634211200","-121.1969380000","4578","2"
"45","45.7407337800","-122.2048990000","52","44.6385069700","-122.1406760000","4552","3"
"45","45.7407337800","-122.2048990000","51","45.3263162700","-122.9016080000","4551","3"
"45","45.7407337800","-122.2048990000","50","46.1256132200","-123.2365730000","4550","2"
"45","45.7407337800","-122.2048990000","49","45.7604816100","-123.8453470000","4549","2"
"45","45.7407337800","-122.2048990000","48","45.1069485200","-122.5085740000","4548","3"
"45","45.7407337800","-122.2048990000","47","45.5730257200","-121.8555490000","4547","2"
"45","45.7407337800","-122.2048990000","46","45.2966102200","-122.1155410000","4546","3"
"45","45.7407337800","-122.2048990000","45","45.7407337800","-122.2048990000","4545","3"
"45","45.7407337800","-122.2048990000","44","45.9754319500","-122.6560260000","4544","3"
"45","45.7407337800","-122.2048990000","42","46.1412665900","-123.9236770000","4542","2"
"46","45.2966102200","-122.1155410000","80","45.7986915700","-121.7021540000","4680","2"
"46","45.2966102200","-122.1155410000","79","45.7767838600","-121.0544800000","4679","2"
"46","45.2966102200","-122.1155410000","78","45.4634211200","-121.1969380000","4678","2"
"46","45.2966102200","-122.1155410000","52","44.6385069700","-122.1406760000","4652","3"
"46","45.2966102200","-122.1155410000","51","45.3263162700","-122.9016080000","4651","3"
"46","45.2966102200","-122.1155410000","50","46.1256132200","-123.2365730000","4650","2"
"46","45.2966102200","-122.1155410000","49","45.7604816100","-123.8453470000","4649","2"
"46","45.2966102200","-122.1155410000","48","45.1069485200","-122.5085740000","4648","3"
"46","45.2966102200","-122.1155410000","47","45.5730257200","-121.8555490000","4647","2"
"46","45.2966102200","-122.1155410000","46","45.2966102200","-122.1155410000","4646","3"
"46","45.2966102200","-122.1155410000","45","45.7407337800","-122.2048990000","4645","3"
"46","45.2966102200","-122.1155410000","44","45.9754319500","-122.6560260000","4644","3"
"46","45.2966102200","-122.1155410000","42","46.1412665900","-123.9236770000","4642","2"
"47","45.5730257200","-121.8555490000","80","45.7986915700","-121.7021540000","4780","3"
"47","45.5730257200","-121.8555490000","79","45.7767838600","-121.0544800000","4779","3"
"47","45.5730257200","-121.8555490000","78","45.4634211200","-121.1969380000","4778","3"
"47","45.5730257200","-121.8555490000","52","44.6385069700","-122.1406760000","4752","2"
